"","household_id","hhgroup","sample_segment","traveldate_start","traveldate_end","numdayscomplete","hh_is_complete","num_days_complete_weekday","num_complete_mon","num_complete_tue","num_complete_wed","num_complete_thu","num_complete_fri","num_days_complete_weekend","num_complete_sat","num_complete_sun","num_trips","hhsize","num_surveyable","num_participants","numadults","numchildren","numworkers","num_students","vehicle_count","hhincome_detailed","hhincome_followup","hhincome_broad","home_tract20","home_jurisdiction","home_rgcname","home_county","res_type","rent_own","res_months","res_dur","prev_rent_own","prev_res_type","prev_home_rgcname","prev_home_jurisdiction","prev_home_county","prev_home_tract20","prev_home_wa","prev_home_notwa_state","prev_home_notwa_city","prev_home_notwa_zip","prev_home_lng","prev_home_lat","prev_res_factors_housing_cost","prev_res_factors_income_change","prev_res_factors_community_change","prev_res_factors_hh_size","prev_res_factors_more_space","prev_res_factors_less_space","prev_res_factors_employment","prev_res_factors_amenities","prev_res_factors_telework","prev_res_factors_school","prev_res_factors_crime","prev_res_factors_quality","prev_res_factors_forced","prev_res_factors_other","prev_res_factors_no_answer","prev_res_factors_specify","broadband","survey_year","home_lat","home_lng","hh_race_category","hh_weight","hh_weight_2017_2019_combined"
"221",23096635,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-05-02,2023-05-02,"1","Yes","1","not complete","complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033007901,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.616,-122.311,"AANHPI non-Hispanic",28.7142123530545,NA
"222",23097137,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-05-08,2023-05-08,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033007201,"Seattle","Seattle Downtown","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6176,-122.349,"AANHPI non-Hispanic",58.8926217652886,NA
"223",23097152,"Signup survey completed via rMove, Diary completed via rMove","Bellevue Walk/Bike/Transit",2023-04-23,2023-04-29,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$200,000-$249,999","Missing: Skip Logic","$200,000 or more",53033023808,"Bellevue","Bellevue","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6132,-122.192,"AANHPI non-Hispanic",601.758894738591,NA
"224",23097202,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-16,2023-04-22,"6","Yes","4","not complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Under $10,000","Missing: Skip Logic","Under $25,000",53033008102,"Seattle","Seattle Downtown","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6051,-122.333,"White non-Hispanic",27.7605911875987,NA
"225",23097373,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-18,2023-04-18,"1","Yes","1","not complete","complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033001701,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6921,-122.36,"White non-Hispanic",141.403936809151,NA
"226",23097376,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-04,2023-04-10,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033008200,"Seattle","Seattle Downtown","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6114,-122.332,"Some Other Races non-Hispanic",1583.61183262086,NA
"227",23097460,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-12,2023-04-18,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$150,000-$199,999","Missing: Skip Logic","$100,000-$199,000",53033008401,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6166,-122.322,"White non-Hispanic",27.8383166354966,NA
"228",23097745,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-17,2023-04-17,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$100,000-$149,999","Missing: Skip Logic","$100,000-$199,000",53033007203,"Seattle","Seattle South Lake Union","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.62,-122.339,"AANHPI non-Hispanic",28.0229095075854,NA
"229",23097798,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-05-10,2023-05-10,"1","Yes","1","not complete","not complete","complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033007502,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6173,-122.32,"White non-Hispanic",29.7238224730519,NA
"230",23097854,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-10,2023-04-10,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033008500,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6071,-122.326,"Black or African American non-Hispanic",1096.54097323343,NA
"231",23097960,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-27,2023-04-27,"1","Yes","1","not complete","not complete","not complete","complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$50,000-$74,999","Missing: Skip Logic","$50,000-$74,999",53033004701,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6664,-122.38,"White non-Hispanic",28.1175133554878,NA
"232",23098075,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-12,2023-04-18,"4","Yes","1","not complete","not complete","complete","complete","complete","1","complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Under $10,000","Missing: Skip Logic","Under $25,000",53033008402,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6166,-122.327,"White non-Hispanic",27.8704147892357,NA
"233",23098178,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-24,2023-04-24,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$50,000-$74,999","Missing: Skip Logic","$50,000-$74,999",53033007101,"Seattle","Seattle Uptown","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6236,-122.358,"Hispanic",1583.68493826464,NA
"234",23098551,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-05-10,2023-05-10,"1","Yes","1","not complete","not complete","complete","not complete","not complete","0","not complete","not complete",NA,"2 people","1 surveyable person",1,"2 adults","0 children","2 workers","1 student","0 (no vehicles)","Prefer not to answer","$100,000-$199,000","$100,000-$199,000",53033008401,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6102,-122.324,"Missing/No response",NA,NA
"235",23098602,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-06,2023-04-06,"1","Yes","1","not complete","not complete","not complete","complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$100,000-$149,999","Missing: Skip Logic","$100,000-$199,000",53033008402,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6132,-122.325,"White non-Hispanic",28.0265171971266,NA
"236",23098613,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-05-12,2023-05-18,"4","Yes","2","complete","not complete","not complete","not complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Under $10,000","Missing: Skip Logic","Under $25,000",53033007403,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6226,-122.323,"White non-Hispanic",27.8279276534533,NA
